N,Time,avg(Acceleration (0)),avg(Acceleration (1)),avg(Acceleration (2)),avg(Acceleration (Magnitude)),avg(Pressure),avg(Velocity (0)),avg(Velocity (1)),avg(Velocity (2)),avg(Velocity (Magnitude)),avg(X),avg(Y),avg(Z),avg(abs_v),avg(height),avg(vtkOriginalPointIds),max(Acceleration (0)),max(Acceleration (1)),max(Acceleration (2)),max(Acceleration (Magnitude)),max(Pressure),max(Velocity (0)),max(Velocity (1)),max(Velocity (2)),max(Velocity (Magnitude)),max(X),max(Y),max(Z),max(abs_v),max(height),max(vtkOriginalPointIds),med(Acceleration (0)),med(Acceleration (1)),med(Acceleration (2)),med(Acceleration (Magnitude)),med(Pressure),med(Velocity (0)),med(Velocity (1)),med(Velocity (2)),med(Velocity (Magnitude)),med(X),med(Y),med(Z),med(abs_v),med(height),med(vtkOriginalPointIds),min(Acceleration (0)),min(Acceleration (1)),min(Acceleration (2)),min(Acceleration (Magnitude)),min(Pressure),min(Velocity (0)),min(Velocity (1)),min(Velocity (2)),min(Velocity (Magnitude)),min(X),min(Y),min(Z),min(abs_v),min(height),min(vtkOriginalPointIds),q1(Acceleration (0)),q1(Acceleration (1)),q1(Acceleration (2)),q1(Acceleration (Magnitude)),q1(Pressure),q1(Velocity (0)),q1(Velocity (1)),q1(Velocity (2)),q1(Velocity (Magnitude)),q1(X),q1(Y),q1(Z),q1(abs_v),q1(height),q1(vtkOriginalPointIds),q3(Acceleration (0)),q3(Acceleration (1)),q3(Acceleration (2)),q3(Acceleration (Magnitude)),q3(Pressure),q3(Velocity (0)),q3(Velocity (1)),q3(Velocity (2)),q3(Velocity (Magnitude)),q3(X),q3(Y),q3(Z),q3(abs_v),q3(height),q3(vtkOriginalPointIds),std(Acceleration (0)),std(Acceleration (1)),std(Acceleration (2)),std(Acceleration (Magnitude)),std(Pressure),std(Velocity (0)),std(Velocity (1)),std(Velocity (2)),std(Velocity (Magnitude)),std(X),std(Y),std(Z),std(abs_v),std(height),std(vtkOriginalPointIds),Block Number,Row ID,vtkValidPointMask
1,998,3.0044,1.6356,0,3.42076,6806.17,5.39836,4.50026,0,7.02813,18.1981,3.41908,0,5.39836,3.41908,1749,3.0044,1.6356,0,3.42076,6806.17,5.39836,4.50026,0,7.02813,18.1981,3.41908,0,5.39836,3.41908,1749,3.0044,1.6356,0,3.42076,6806.17,5.39836,4.50026,0,7.02813,18.1981,3.41908,0,5.39836,3.41908,1749,3.0044,1.6356,0,3.42076,6806.17,5.39836,4.50026,0,7.02813,18.1981,3.41908,0,5.39836,3.41908,1749,3.0044,1.6356,0,3.42076,6806.17,5.39836,4.50026,0,7.02813,18.1981,3.41908,0,5.39836,3.41908,1749,3.0044,1.6356,0,3.42076,6806.17,5.39836,4.50026,0,7.02813,18.1981,3.41908,0,5.39836,3.41908,1749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,998,1
1,999,-2.40558,-0.371259,0,2.43407,576.339,5.51617,0.607281,0,5.5495,17.2763,3.40836,0,5.51617,3.40836,1444,-2.40558,-0.371259,0,2.43407,576.339,5.51617,0.607281,0,5.5495,17.2763,3.40836,0,5.51617,3.40836,1444,-2.40558,-0.371259,0,2.43407,576.339,5.51617,0.607281,0,5.5495,17.2763,3.40836,0,5.51617,3.40836,1444,-2.40558,-0.371259,0,2.43407,576.339,5.51617,0.607281,0,5.5495,17.2763,3.40836,0,5.51617,3.40836,1444,-2.40558,-0.371259,0,2.43407,576.339,5.51617,0.607281,0,5.5495,17.2763,3.40836,0,5.51617,3.40836,1444,-2.40558,-0.371259,0,2.43407,576.339,5.51617,0.607281,0,5.5495,17.2763,3.40836,0,5.51617,3.40836,1444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,1
1,1000,-3.45133,4.28553,0,5.5025,3330.17,5.48409,0.628419,0,5.51997,17.3358,3.41499,0,5.48409,3.41499,1426,-3.45133,4.28553,0,5.5025,3330.17,5.48409,0.628419,0,5.51997,17.3358,3.41499,0,5.48409,3.41499,1426,-3.45133,4.28553,0,5.5025,3330.17,5.48409,0.628419,0,5.51997,17.3358,3.41499,0,5.48409,3.41499,1426,-3.45133,4.28553,0,5.5025,3330.17,5.48409,0.628419,0,5.51997,17.3358,3.41499,0,5.48409,3.41499,1426,-3.45133,4.28553,0,5.5025,3330.17,5.48409,0.628419,0,5.51997,17.3358,3.41499,0,5.48409,3.41499,1426,-3.45133,4.28553,0,5.5025,3330.17,5.48409,0.628419,0,5.51997,17.3358,3.41499,0,5.48409,3.41499,1426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,1
1,1001,-3.13227,2.99663,0,4.33485,3483.97,5.45032,0.661036,0,5.49026,17.3946,3.42192,0,5.45032,3.42192,1422,-3.13227,2.99663,0,4.33485,3483.97,5.45032,0.661036,0,5.49026,17.3946,3.42192,0,5.45032,3.42192,1422,-3.13227,2.99663,0,4.33485,3483.97,5.45032,0.661036,0,5.49026,17.3946,3.42192,0,5.45032,3.42192,1422,-3.13227,2.99663,0,4.33485,3483.97,5.45032,0.661036,0,5.49026,17.3946,3.42192,0,5.45032,3.42192,1422,-3.13227,2.99663,0,4.33485,3483.97,5.45032,0.661036,0,5.49026,17.3946,3.42192,0,5.45032,3.42192,1422,-3.13227,2.99663,0,4.33485,3483.97,5.45032,0.661036,0,5.49026,17.3946,3.42192,0,5.45032,3.42192,1422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1001,1
1,1002,-2.39952,-0.643893,0,2.48441,2113.21,5.42352,0.665963,0,5.46425,17.4512,3.42885,0,5.42352,3.42885,1425,-2.39952,-0.643893,0,2.48441,2113.21,5.42352,0.665963,0,5.46425,17.4512,3.42885,0,5.42352,3.42885,1425,-2.39952,-0.643893,0,2.48441,2113.21,5.42352,0.665963,0,5.46425,17.4512,3.42885,0,5.42352,3.42885,1425,-2.39952,-0.643893,0,2.48441,2113.21,5.42352,0.665963,0,5.46425,17.4512,3.42885,0,5.42352,3.42885,1425,-2.39952,-0.643893,0,2.48441,2113.21,5.42352,0.665963,0,5.46425,17.4512,3.42885,0,5.42352,3.42885,1425,-2.39952,-0.643893,0,2.48441,2113.21,5.42352,0.665963,0,5.46425,17.4512,3.42885,0,5.42352,3.42885,1425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1002,1
1,1003,-1.66751,-4.15707,0,4.47905,586.279,5.4035,0.636601,0,5.44087,17.5078,3.4357,0,5.4035,3.4357,1422,-1.66751,-4.15707,0,4.47905,586.279,5.4035,0.636601,0,5.44087,17.5078,3.4357,0,5.4035,3.4357,1422,-1.66751,-4.15707,0,4.47905,586.279,5.4035,0.636601,0,5.44087,17.5078,3.4357,0,5.4035,3.4357,1422,-1.66751,-4.15707,0,4.47905,586.279,5.4035,0.636601,0,5.44087,17.5078,3.4357,0,5.4035,3.4357,1422,-1.66751,-4.15707,0,4.47905,586.279,5.4035,0.636601,0,5.44087,17.5078,3.4357,0,5.4035,3.4357,1422,-1.66751,-4.15707,0,4.47905,586.279,5.4035,0.636601,0,5.44087,17.5078,3.4357,0,5.4035,3.4357,1422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1003,1
1,1004,2.2085,4.16782,0,4.7168,2724.71,5.74564,1.24118,0,5.87817,17.1991,3.41474,0,5.74564,3.41474,1587,2.2085,4.16782,0,4.7168,2724.71,5.74564,1.24118,0,5.87817,17.1991,3.41474,0,5.74564,3.41474,1587,2.2085,4.16782,0,4.7168,2724.71,5.74564,1.24118,0,5.87817,17.1991,3.41474,0,5.74564,3.41474,1587,2.2085,4.16782,0,4.7168,2724.71,5.74564,1.24118,0,5.87817,17.1991,3.41474,0,5.74564,3.41474,1587,2.2085,4.16782,0,4.7168,2724.71,5.74564,1.24118,0,5.87817,17.1991,3.41474,0,5.74564,3.41474,1587,2.2085,4.16782,0,4.7168,2724.71,5.74564,1.24118,0,5.87817,17.1991,3.41474,0,5.74564,3.41474,1587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1004,1
1,1005,-0.394965,-6.3955,0,6.40769,1085.22,5.72154,3.0767,0,6.49631,18.611,3.41903,0,5.72154,3.41903,1730,-0.394965,-6.3955,0,6.40769,1085.22,5.72154,3.0767,0,6.49631,18.611,3.41903,0,5.72154,3.41903,1730,-0.394965,-6.3955,0,6.40769,1085.22,5.72154,3.0767,0,6.49631,18.611,3.41903,0,5.72154,3.41903,1730,-0.394965,-6.3955,0,6.40769,1085.22,5.72154,3.0767,0,6.49631,18.611,3.41903,0,5.72154,3.41903,1730,-0.394965,-6.3955,0,6.40769,1085.22,5.72154,3.0767,0,6.49631,18.611,3.41903,0,5.72154,3.41903,1730,-0.394965,-6.3955,0,6.40769,1085.22,5.72154,3.0767,0,6.49631,18.611,3.41903,0,5.72154,3.41903,1730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1005,1
1,1006,-0.907446,4.29581,0,4.39061,2363.65,3.98028,0.561139,0,4.01964,16.2724,3.36576,0,3.98028,3.36576,1697,-0.907446,4.29581,0,4.39061,2363.65,3.98028,0.561139,0,4.01964,16.2724,3.36576,0,3.98028,3.36576,1697,-0.907446,4.29581,0,4.39061,2363.65,3.98028,0.561139,0,4.01964,16.2724,3.36576,0,3.98028,3.36576,1697,-0.907446,4.29581,0,4.39061,2363.65,3.98028,0.561139,0,4.01964,16.2724,3.36576,0,3.98028,3.36576,1697,-0.907446,4.29581,0,4.39061,2363.65,3.98028,0.561139,0,4.01964,16.2724,3.36576,0,3.98028,3.36576,1697,-0.907446,4.29581,0,4.39061,2363.65,3.98028,0.561139,0,4.01964,16.2724,3.36576,0,3.98028,3.36576,1697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1006,1
1,1007,-1.318,5.09175,0,5.25957,6503.47,5.76292,1.56935,0,5.97278,17.3755,3.45762,0,5.76292,3.45762,1601,-1.318,5.09175,0,5.25957,6503.47,5.76292,1.56935,0,5.97278,17.3755,3.45762,0,5.76292,3.45762,1601,-1.318,5.09175,0,5.25957,6503.47,5.76292,1.56935,0,5.97278,17.3755,3.45762,0,5.76292,3.45762,1601,-1.318,5.09175,0,5.25957,6503.47,5.76292,1.56935,0,5.97278,17.3755,3.45762,0,5.76292,3.45762,1601,-1.318,5.09175,0,5.25957,6503.47,5.76292,1.56935,0,5.97278,17.3755,3.45762,0,5.76292,3.45762,1601,-1.318,5.09175,0,5.25957,6503.47,5.76292,1.56935,0,5.97278,17.3755,3.45762,0,5.76292,3.45762,1601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1007,1
1,1008,-1.11098,-5.36775,0,5.48152,3929.45,5.75187,1.56149,0,5.96005,17.427,3.4717,0,5.75187,3.4717,1603,-1.11098,-5.36775,0,5.48152,3929.45,5.75187,1.56149,0,5.96005,17.427,3.4717,0,5.75187,3.4717,1603,-1.11098,-5.36775,0,5.48152,3929.45,5.75187,1.56149,0,5.96005,17.427,3.4717,0,5.75187,3.4717,1603,-1.11098,-5.36775,0,5.48152,3929.45,5.75187,1.56149,0,5.96005,17.427,3.4717,0,5.75187,3.4717,1603,-1.11098,-5.36775,0,5.48152,3929.45,5.75187,1.56149,0,5.96005,17.427,3.4717,0,5.75187,3.4717,1603,-1.11098,-5.36775,0,5.48152,3929.45,5.75187,1.56149,0,5.96005,17.427,3.4717,0,5.75187,3.4717,1603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1008,1
1,1009,-0.109237,2.04101,0,2.04393,4583.42,5.39673,0.246563,0,5.40236,17.8327,3.46123,0,5.39673,3.46123,1440,-0.109237,2.04101,0,2.04393,4583.42,5.39673,0.246563,0,5.40236,17.8327,3.46123,0,5.39673,3.46123,1440,-0.109237,2.04101,0,2.04393,4583.42,5.39673,0.246563,0,5.40236,17.8327,3.46123,0,5.39673,3.46123,1440,-0.109237,2.04101,0,2.04393,4583.42,5.39673,0.246563,0,5.40236,17.8327,3.46123,0,5.39673,3.46123,1440,-0.109237,2.04101,0,2.04393,4583.42,5.39673,0.246563,0,5.40236,17.8327,3.46123,0,5.39673,3.46123,1440,-0.109237,2.04101,0,2.04393,4583.42,5.39673,0.246563,0,5.40236,17.8327,3.46123,0,5.39673,3.46123,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1009,1
1,1010,-0.514206,-4.48142,0,4.51082,-4889.07,5.56113,1.84493,0,5.85918,17.4455,3.37903,0,5.56113,3.37903,1852,-0.514206,-4.48142,0,4.51082,-4889.07,5.56113,1.84493,0,5.85918,17.4455,3.37903,0,5.56113,3.37903,1852,-0.514206,-4.48142,0,4.51082,-4889.07,5.56113,1.84493,0,5.85918,17.4455,3.37903,0,5.56113,3.37903,1852,-0.514206,-4.48142,0,4.51082,-4889.07,5.56113,1.84493,0,5.85918,17.4455,3.37903,0,5.56113,3.37903,1852,-0.514206,-4.48142,0,4.51082,-4889.07,5.56113,1.84493,0,5.85918,17.4455,3.37903,0,5.56113,3.37903,1852,-0.514206,-4.48142,0,4.51082,-4889.07,5.56113,1.84493,0,5.85918,17.4455,3.37903,0,5.56113,3.37903,1852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1010,1
1,1011,-7.45641,0.571994,0,7.47832,-602.964,5.70224,1.32303,0,5.85371,17.7339,3.4231,0,5.70224,3.4231,1805,-7.45641,0.571994,0,7.47832,-602.964,5.70224,1.32303,0,5.85371,17.7339,3.4231,0,5.70224,3.4231,1805,-7.45641,0.571994,0,7.47832,-602.964,5.70224,1.32303,0,5.85371,17.7339,3.4231,0,5.70224,3.4231,1805,-7.45641,0.571994,0,7.47832,-602.964,5.70224,1.32303,0,5.85371,17.7339,3.4231,0,5.70224,3.4231,1805,-7.45641,0.571994,0,7.47832,-602.964,5.70224,1.32303,0,5.85371,17.7339,3.4231,0,5.70224,3.4231,1805,-7.45641,0.571994,0,7.47832,-602.964,5.70224,1.32303,0,5.85371,17.7339,3.4231,0,5.70224,3.4231,1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1011,1
1,1012,-2.94768,3.79499,0,4.80529,4777.72,5.67544,1.1653,0,5.79384,17.6562,3.52487,0,5.67544,3.52487,1629,-2.94768,3.79499,0,4.80529,4777.72,5.67544,1.1653,0,5.79384,17.6562,3.52487,0,5.67544,3.52487,1629,-2.94768,3.79499,0,4.80529,4777.72,5.67544,1.1653,0,5.79384,17.6562,3.52487,0,5.67544,3.52487,1629,-2.94768,3.79499,0,4.80529,4777.72,5.67544,1.1653,0,5.79384,17.6562,3.52487,0,5.67544,3.52487,1629,-2.94768,3.79499,0,4.80529,4777.72,5.67544,1.1653,0,5.79384,17.6562,3.52487,0,5.67544,3.52487,1629,-2.94768,3.79499,0,4.80529,4777.72,5.67544,1.1653,0,5.79384,17.6562,3.52487,0,5.67544,3.52487,1629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1012,1
1,1013,3.47177,5.549,0,6.54558,1565.54,5.69498,1.46591,0,5.88062,17.8514,3.45178,0,5.69498,3.45178,1804,3.47177,5.549,0,6.54558,1565.54,5.69498,1.46591,0,5.88062,17.8514,3.45178,0,5.69498,3.45178,1804,3.47177,5.549,0,6.54558,1565.54,5.69498,1.46591,0,5.88062,17.8514,3.45178,0,5.69498,3.45178,1804,3.47177,5.549,0,6.54558,1565.54,5.69498,1.46591,0,5.88062,17.8514,3.45178,0,5.69498,3.45178,1804,3.47177,5.549,0,6.54558,1565.54,5.69498,1.46591,0,5.88062,17.8514,3.45178,0,5.69498,3.45178,1804,3.47177,5.549,0,6.54558,1565.54,5.69498,1.46591,0,5.88062,17.8514,3.45178,0,5.69498,3.45178,1804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1013,1
1,1014,-0.090932,-2.92421,0,2.92562,2900.5,4.85439,0.873057,0,4.93227,17.5194,3.49302,0,4.85439,3.49302,1820,-0.090932,-2.92421,0,2.92562,2900.5,4.85439,0.873057,0,4.93227,17.5194,3.49302,0,4.85439,3.49302,1820,-0.090932,-2.92421,0,2.92562,2900.5,4.85439,0.873057,0,4.93227,17.5194,3.49302,0,4.85439,3.49302,1820,-0.090932,-2.92421,0,2.92562,2900.5,4.85439,0.873057,0,4.93227,17.5194,3.49302,0,4.85439,3.49302,1820,-0.090932,-2.92421,0,2.92562,2900.5,4.85439,0.873057,0,4.93227,17.5194,3.49302,0,4.85439,3.49302,1820,-0.090932,-2.92421,0,2.92562,2900.5,4.85439,0.873057,0,4.93227,17.5194,3.49302,0,4.85439,3.49302,1820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1014,1
1,1015,2.75724,-2.20017,0,3.52748,2652.66,5.66735,1.37872,0,5.83264,17.8321,3.56507,0,5.66735,3.56507,1630,2.75724,-2.20017,0,3.52748,2652.66,5.66735,1.37872,0,5.83264,17.8321,3.56507,0,5.66735,3.56507,1630,2.75724,-2.20017,0,3.52748,2652.66,5.66735,1.37872,0,5.83264,17.8321,3.56507,0,5.66735,3.56507,1630,2.75724,-2.20017,0,3.52748,2652.66,5.66735,1.37872,0,5.83264,17.8321,3.56507,0,5.66735,3.56507,1630,2.75724,-2.20017,0,3.52748,2652.66,5.66735,1.37872,0,5.83264,17.8321,3.56507,0,5.66735,3.56507,1630,2.75724,-2.20017,0,3.52748,2652.66,5.66735,1.37872,0,5.83264,17.8321,3.56507,0,5.66735,3.56507,1630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1015,1
1,1016,-8.85734,-4.76076,0,10.0557,-2862.76,5.62224,1.45705,0,5.80797,18.0258,3.49738,0,5.62224,3.49738,1827,-8.85734,-4.76076,0,10.0557,-2862.76,5.62224,1.45705,0,5.80797,18.0258,3.49738,0,5.62224,3.49738,1827,-8.85734,-4.76076,0,10.0557,-2862.76,5.62224,1.45705,0,5.80797,18.0258,3.49738,0,5.62224,3.49738,1827,-8.85734,-4.76076,0,10.0557,-2862.76,5.62224,1.45705,0,5.80797,18.0258,3.49738,0,5.62224,3.49738,1827,-8.85734,-4.76076,0,10.0557,-2862.76,5.62224,1.45705,0,5.80797,18.0258,3.49738,0,5.62224,3.49738,1827,-8.85734,-4.76076,0,10.0557,-2862.76,5.62224,1.45705,0,5.80797,18.0258,3.49738,0,5.62224,3.49738,1827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1016,1
1,1017,-16.3499,-6.42968,0,17.5687,10899.5,5.4926,0.410126,0,5.50789,18.5465,3.62227,0,5.4926,3.62227,1718,-16.3499,-6.42968,0,17.5687,10899.5,5.4926,0.410126,0,5.50789,18.5465,3.62227,0,5.4926,3.62227,1718,-16.3499,-6.42968,0,17.5687,10899.5,5.4926,0.410126,0,5.50789,18.5465,3.62227,0,5.4926,3.62227,1718,-16.3499,-6.42968,0,17.5687,10899.5,5.4926,0.410126,0,5.50789,18.5465,3.62227,0,5.4926,3.62227,1718,-16.3499,-6.42968,0,17.5687,10899.5,5.4926,0.410126,0,5.50789,18.5465,3.62227,0,5.4926,3.62227,1718,-16.3499,-6.42968,0,17.5687,10899.5,5.4926,0.410126,0,5.50789,18.5465,3.62227,0,5.4926,3.62227,1718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1017,1
1,1018,22.8431,-1.54043,0,22.895,5718.17,4.79708,4.45308,0,6.54538,18.7219,3.67173,0,4.79708,3.67173,1859,22.8431,-1.54043,0,22.895,5718.17,4.79708,4.45308,0,6.54538,18.7219,3.67173,0,4.79708,3.67173,1859,22.8431,-1.54043,0,22.895,5718.17,4.79708,4.45308,0,6.54538,18.7219,3.67173,0,4.79708,3.67173,1859,22.8431,-1.54043,0,22.895,5718.17,4.79708,4.45308,0,6.54538,18.7219,3.67173,0,4.79708,3.67173,1859,22.8431,-1.54043,0,22.895,5718.17,4.79708,4.45308,0,6.54538,18.7219,3.67173,0,4.79708,3.67173,1859,22.8431,-1.54043,0,22.895,5718.17,4.79708,4.45308,0,6.54538,18.7219,3.67173,0,4.79708,3.67173,1859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1018,1
1,1019,82.0898,-0.401374,0,82.0907,24839.2,4.9216,4.46572,0,6.64566,18.4708,3.58289,0,4.9216,3.58289,1556,82.0898,-0.401374,0,82.0907,24839.2,4.9216,4.46572,0,6.64566,18.4708,3.58289,0,4.9216,3.58289,1556,82.0898,-0.401374,0,82.0907,24839.2,4.9216,4.46572,0,6.64566,18.4708,3.58289,0,4.9216,3.58289,1556,82.0898,-0.401374,0,82.0907,24839.2,4.9216,4.46572,0,6.64566,18.4708,3.58289,0,4.9216,3.58289,1556,82.0898,-0.401374,0,82.0907,24839.2,4.9216,4.46572,0,6.64566,18.4708,3.58289,0,4.9216,3.58289,1556,82.0898,-0.401374,0,82.0907,24839.2,4.9216,4.46572,0,6.64566,18.4708,3.58289,0,4.9216,3.58289,1556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1019,1
1,1020,5.27697,-4.50202,0,6.93647,-5308.88,5.44345,0.170473,0,5.44612,18.7098,3.63071,0,5.44345,3.63071,1742,5.27697,-4.50202,0,6.93647,-5308.88,5.44345,0.170473,0,5.44612,18.7098,3.63071,0,5.44345,3.63071,1742,5.27697,-4.50202,0,6.93647,-5308.88,5.44345,0.170473,0,5.44612,18.7098,3.63071,0,5.44345,3.63071,1742,5.27697,-4.50202,0,6.93647,-5308.88,5.44345,0.170473,0,5.44612,18.7098,3.63071,0,5.44345,3.63071,1742,5.27697,-4.50202,0,6.93647,-5308.88,5.44345,0.170473,0,5.44612,18.7098,3.63071,0,5.44345,3.63071,1742,5.27697,-4.50202,0,6.93647,-5308.88,5.44345,0.170473,0,5.44612,18.7098,3.63071,0,5.44345,3.63071,1742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1020,1
1,1021,26.9744,1.25327,0,27.0035,1956.49,3.29407,1.96926,0,3.83782,18.4323,3.62332,0,3.29407,3.62332,1490,26.9744,1.25327,0,27.0035,1956.49,3.29407,1.96926,0,3.83782,18.4323,3.62332,0,3.29407,3.62332,1490,26.9744,1.25327,0,27.0035,1956.49,3.29407,1.96926,0,3.83782,18.4323,3.62332,0,3.29407,3.62332,1490,26.9744,1.25327,0,27.0035,1956.49,3.29407,1.96926,0,3.83782,18.4323,3.62332,0,3.29407,3.62332,1490,26.9744,1.25327,0,27.0035,1956.49,3.29407,1.96926,0,3.83782,18.4323,3.62332,0,3.29407,3.62332,1490,26.9744,1.25327,0,27.0035,1956.49,3.29407,1.96926,0,3.83782,18.4323,3.62332,0,3.29407,3.62332,1490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1021,1
1,1022,-9.65417,3.36217,0,10.2229,93.8506,5.55494,1.70575,0,5.81093,18.2344,3.66469,0,5.55494,3.66469,1652,-9.65417,3.36217,0,10.2229,93.8506,5.55494,1.70575,0,5.81093,18.2344,3.66469,0,5.55494,3.66469,1652,-9.65417,3.36217,0,10.2229,93.8506,5.55494,1.70575,0,5.81093,18.2344,3.66469,0,5.55494,3.66469,1652,-9.65417,3.36217,0,10.2229,93.8506,5.55494,1.70575,0,5.81093,18.2344,3.66469,0,5.55494,3.66469,1652,-9.65417,3.36217,0,10.2229,93.8506,5.55494,1.70575,0,5.81093,18.2344,3.66469,0,5.55494,3.66469,1652,-9.65417,3.36217,0,10.2229,93.8506,5.55494,1.70575,0,5.81093,18.2344,3.66469,0,5.55494,3.66469,1652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1022,1
1,1023,-9.60864,-1.5982,0,9.74065,-1242,5.45965,1.72436,0,5.72549,18.2935,3.68313,0,5.45965,3.68313,1655,-9.60864,-1.5982,0,9.74065,-1242,5.45965,1.72436,0,5.72549,18.2935,3.68313,0,5.45965,3.68313,1655,-9.60864,-1.5982,0,9.74065,-1242,5.45965,1.72436,0,5.72549,18.2935,3.68313,0,5.45965,3.68313,1655,-9.60864,-1.5982,0,9.74065,-1242,5.45965,1.72436,0,5.72549,18.2935,3.68313,0,5.45965,3.68313,1655,-9.60864,-1.5982,0,9.74065,-1242,5.45965,1.72436,0,5.72549,18.2935,3.68313,0,5.45965,3.68313,1655,-9.60864,-1.5982,0,9.74065,-1242,5.45965,1.72436,0,5.72549,18.2935,3.68313,0,5.45965,3.68313,1655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1023,1
1,1024,-8.03952,-4.38545,0,9.15784,-1670.37,5.3616,1.70451,0,5.62602,18.3531,3.70205,0,5.3616,3.70205,1649,-8.03952,-4.38545,0,9.15784,-1670.37,5.3616,1.70451,0,5.62602,18.3531,3.70205,0,5.3616,3.70205,1649,-8.03952,-4.38545,0,9.15784,-1670.37,5.3616,1.70451,0,5.62602,18.3531,3.70205,0,5.3616,3.70205,1649,-8.03952,-4.38545,0,9.15784,-1670.37,5.3616,1.70451,0,5.62602,18.3531,3.70205,0,5.3616,3.70205,1649,-8.03952,-4.38545,0,9.15784,-1670.37,5.3616,1.70451,0,5.62602,18.3531,3.70205,0,5.3616,3.70205,1649,-8.03952,-4.38545,0,9.15784,-1670.37,5.3616,1.70451,0,5.62602,18.3531,3.70205,0,5.3616,3.70205,1649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1024,1
1,1025,7.64945,3.22034,0,8.29968,4058.49,4.42654,2.49195,0,5.07977,18.5988,3.71649,0,4.42654,3.71649,1500,7.64945,3.22034,0,8.29968,4058.49,4.42654,2.49195,0,5.07977,18.5988,3.71649,0,4.42654,3.71649,1500,7.64945,3.22034,0,8.29968,4058.49,4.42654,2.49195,0,5.07977,18.5988,3.71649,0,4.42654,3.71649,1500,7.64945,3.22034,0,8.29968,4058.49,4.42654,2.49195,0,5.07977,18.5988,3.71649,0,4.42654,3.71649,1500,7.64945,3.22034,0,8.29968,4058.49,4.42654,2.49195,0,5.07977,18.5988,3.71649,0,4.42654,3.71649,1500,7.64945,3.22034,0,8.29968,4058.49,4.42654,2.49195,0,5.07977,18.5988,3.71649,0,4.42654,3.71649,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1025,1
1,1026,-2.88129,-3.41334,0,4.46685,4335.95,4.73743,1.39269,0,4.9379,17.8317,3.71234,0,4.73743,3.71234,1791,-2.88129,-3.41334,0,4.46685,4335.95,4.73743,1.39269,0,4.9379,17.8317,3.71234,0,4.73743,3.71234,1791,-2.88129,-3.41334,0,4.46685,4335.95,4.73743,1.39269,0,4.9379,17.8317,3.71234,0,4.73743,3.71234,1791,-2.88129,-3.41334,0,4.46685,4335.95,4.73743,1.39269,0,4.9379,17.8317,3.71234,0,4.73743,3.71234,1791,-2.88129,-3.41334,0,4.46685,4335.95,4.73743,1.39269,0,4.9379,17.8317,3.71234,0,4.73743,3.71234,1791,-2.88129,-3.41334,0,4.46685,4335.95,4.73743,1.39269,0,4.9379,17.8317,3.71234,0,4.73743,3.71234,1791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1026,1
