N,Time,avg(Acceleration (0)),avg(Acceleration (1)),avg(Acceleration (2)),avg(Acceleration (Magnitude)),avg(Pressure),avg(Velocity (0)),avg(Velocity (1)),avg(Velocity (2)),avg(Velocity (Magnitude)),avg(X),avg(Y),avg(Z),avg(abs_V),avg(height),avg(vtkOriginalPointIds),max(Acceleration (0)),max(Acceleration (1)),max(Acceleration (2)),max(Acceleration (Magnitude)),max(Pressure),max(Velocity (0)),max(Velocity (1)),max(Velocity (2)),max(Velocity (Magnitude)),max(X),max(Y),max(Z),max(abs_V),max(height),max(vtkOriginalPointIds),med(Acceleration (0)),med(Acceleration (1)),med(Acceleration (2)),med(Acceleration (Magnitude)),med(Pressure),med(Velocity (0)),med(Velocity (1)),med(Velocity (2)),med(Velocity (Magnitude)),med(X),med(Y),med(Z),med(abs_V),med(height),med(vtkOriginalPointIds),min(Acceleration (0)),min(Acceleration (1)),min(Acceleration (2)),min(Acceleration (Magnitude)),min(Pressure),min(Velocity (0)),min(Velocity (1)),min(Velocity (2)),min(Velocity (Magnitude)),min(X),min(Y),min(Z),min(abs_V),min(height),min(vtkOriginalPointIds),q1(Acceleration (0)),q1(Acceleration (1)),q1(Acceleration (2)),q1(Acceleration (Magnitude)),q1(Pressure),q1(Velocity (0)),q1(Velocity (1)),q1(Velocity (2)),q1(Velocity (Magnitude)),q1(X),q1(Y),q1(Z),q1(abs_V),q1(height),q1(vtkOriginalPointIds),q3(Acceleration (0)),q3(Acceleration (1)),q3(Acceleration (2)),q3(Acceleration (Magnitude)),q3(Pressure),q3(Velocity (0)),q3(Velocity (1)),q3(Velocity (2)),q3(Velocity (Magnitude)),q3(X),q3(Y),q3(Z),q3(abs_V),q3(height),q3(vtkOriginalPointIds),std(Acceleration (0)),std(Acceleration (1)),std(Acceleration (2)),std(Acceleration (Magnitude)),std(Pressure),std(Velocity (0)),std(Velocity (1)),std(Velocity (2)),std(Velocity (Magnitude)),std(X),std(Y),std(Z),std(abs_V),std(height),std(vtkOriginalPointIds),Block Number,Row ID,vtkValidPointMask
1,351,12.0491,3.45585,0,12.5349,6724.72,-0.855648,1.97237,0,2.14997,0.899381,3.67039,0,0.855648,3.67039,348,12.0491,3.45585,0,12.5349,6724.72,-0.855648,1.97237,0,2.14997,0.899381,3.67039,0,0.855648,3.67039,348,12.0491,3.45585,0,12.5349,6724.72,-0.855648,1.97237,0,2.14997,0.899381,3.67039,0,0.855648,3.67039,348,12.0491,3.45585,0,12.5349,6724.72,-0.855648,1.97237,0,2.14997,0.899381,3.67039,0,0.855648,3.67039,348,12.0491,3.45585,0,12.5349,6724.72,-0.855648,1.97237,0,2.14997,0.899381,3.67039,0,0.855648,3.67039,348,12.0491,3.45585,0,12.5349,6724.72,-0.855648,1.97237,0,2.14997,0.899381,3.67039,0,0.855648,3.67039,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,351,1
1,352,5.13032,-0.601141,0,5.16542,1762.43,-0.663841,1.64304,0,1.77208,0.309334,3.54639,0,0.663841,3.54639,311,5.13032,-0.601141,0,5.16542,1762.43,-0.663841,1.64304,0,1.77208,0.309334,3.54639,0,0.663841,3.54639,311,5.13032,-0.601141,0,5.16542,1762.43,-0.663841,1.64304,0,1.77208,0.309334,3.54639,0,0.663841,3.54639,311,5.13032,-0.601141,0,5.16542,1762.43,-0.663841,1.64304,0,1.77208,0.309334,3.54639,0,0.663841,3.54639,311,5.13032,-0.601141,0,5.16542,1762.43,-0.663841,1.64304,0,1.77208,0.309334,3.54639,0,0.663841,3.54639,311,5.13032,-0.601141,0,5.16542,1762.43,-0.663841,1.64304,0,1.77208,0.309334,3.54639,0,0.663841,3.54639,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,352,1
1,353,2.77473,2.3492,0,3.63564,3773.08,-0.596939,1.33945,0,1.46644,0.97172,3.45967,0,0.596939,3.45967,316,2.77473,2.3492,0,3.63564,3773.08,-0.596939,1.33945,0,1.46644,0.97172,3.45967,0,0.596939,3.45967,316,2.77473,2.3492,0,3.63564,3773.08,-0.596939,1.33945,0,1.46644,0.97172,3.45967,0,0.596939,3.45967,316,2.77473,2.3492,0,3.63564,3773.08,-0.596939,1.33945,0,1.46644,0.97172,3.45967,0,0.596939,3.45967,316,2.77473,2.3492,0,3.63564,3773.08,-0.596939,1.33945,0,1.46644,0.97172,3.45967,0,0.596939,3.45967,316,2.77473,2.3492,0,3.63564,3773.08,-0.596939,1.33945,0,1.46644,0.97172,3.45967,0,0.596939,3.45967,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,353,1
1,354,2.30905,1.82998,0,2.94628,3701.23,-0.481388,1.44165,0,1.5199,0.948119,3.52029,0,0.481388,3.52029,318,2.30905,1.82998,0,2.94628,3701.23,-0.481388,1.44165,0,1.5199,0.948119,3.52029,0,0.481388,3.52029,318,2.30905,1.82998,0,2.94628,3701.23,-0.481388,1.44165,0,1.5199,0.948119,3.52029,0,0.481388,3.52029,318,2.30905,1.82998,0,2.94628,3701.23,-0.481388,1.44165,0,1.5199,0.948119,3.52029,0,0.481388,3.52029,318,2.30905,1.82998,0,2.94628,3701.23,-0.481388,1.44165,0,1.5199,0.948119,3.52029,0,0.481388,3.52029,318,2.30905,1.82998,0,2.94628,3701.23,-0.481388,1.44165,0,1.5199,0.948119,3.52029,0,0.481388,3.52029,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,354,1
1,355,1.9578,3.01759,0,3.59706,8625.42,-0.483991,0.682694,0,0.83685,1.89558,3.40976,0,0.483991,3.40976,343,1.9578,3.01759,0,3.59706,8625.42,-0.483991,0.682694,0,0.83685,1.89558,3.40976,0,0.483991,3.40976,343,1.9578,3.01759,0,3.59706,8625.42,-0.483991,0.682694,0,0.83685,1.89558,3.40976,0,0.483991,3.40976,343,1.9578,3.01759,0,3.59706,8625.42,-0.483991,0.682694,0,0.83685,1.89558,3.40976,0,0.483991,3.40976,343,1.9578,3.01759,0,3.59706,8625.42,-0.483991,0.682694,0,0.83685,1.89558,3.40976,0,0.483991,3.40976,343,1.9578,3.01759,0,3.59706,8625.42,-0.483991,0.682694,0,0.83685,1.89558,3.40976,0,0.483991,3.40976,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,355,1
1,356,1.70902,3.33533,0,3.74769,9483.78,-0.404831,0.808714,0,0.904382,1.87639,3.4417,0,0.404831,3.4417,350,1.70902,3.33533,0,3.74769,9483.78,-0.404831,0.808714,0,0.904382,1.87639,3.4417,0,0.404831,3.4417,350,1.70902,3.33533,0,3.74769,9483.78,-0.404831,0.808714,0,0.904382,1.87639,3.4417,0,0.404831,3.4417,350,1.70902,3.33533,0,3.74769,9483.78,-0.404831,0.808714,0,0.904382,1.87639,3.4417,0,0.404831,3.4417,350,1.70902,3.33533,0,3.74769,9483.78,-0.404831,0.808714,0,0.904382,1.87639,3.4417,0,0.404831,3.4417,350,1.70902,3.33533,0,3.74769,9483.78,-0.404831,0.808714,0,0.904382,1.87639,3.4417,0,0.404831,3.4417,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,356,1
1,357,2.02395,-5.5132,0,5.87297,191.843,0.448759,0.720368,0,0.848714,0.839656,4.01721,0,0.448759,4.01721,342,2.02395,-5.5132,0,5.87297,191.843,0.448759,0.720368,0,0.848714,0.839656,4.01721,0,0.448759,4.01721,342,2.02395,-5.5132,0,5.87297,191.843,0.448759,0.720368,0,0.848714,0.839656,4.01721,0,0.448759,4.01721,342,2.02395,-5.5132,0,5.87297,191.843,0.448759,0.720368,0,0.848714,0.839656,4.01721,0,0.448759,4.01721,342,2.02395,-5.5132,0,5.87297,191.843,0.448759,0.720368,0,0.848714,0.839656,4.01721,0,0.448759,4.01721,342,2.02395,-5.5132,0,5.87297,191.843,0.448759,0.720368,0,0.848714,0.839656,4.01721,0,0.448759,4.01721,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,357,1
1,358,2.2328,-4.45761,0,4.98554,1686.66,0.55066,0.516792,0,0.755182,0.860947,4.0438,0,0.55066,4.0438,342,2.2328,-4.45761,0,4.98554,1686.66,0.55066,0.516792,0,0.755182,0.860947,4.0438,0,0.55066,4.0438,342,2.2328,-4.45761,0,4.98554,1686.66,0.55066,0.516792,0,0.755182,0.860947,4.0438,0,0.55066,4.0438,342,2.2328,-4.45761,0,4.98554,1686.66,0.55066,0.516792,0,0.755182,0.860947,4.0438,0,0.55066,4.0438,342,2.2328,-4.45761,0,4.98554,1686.66,0.55066,0.516792,0,0.755182,0.860947,4.0438,0,0.55066,4.0438,342,2.2328,-4.45761,0,4.98554,1686.66,0.55066,0.516792,0,0.755182,0.860947,4.0438,0,0.55066,4.0438,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,358,1
1,359,1.83991,-4.55617,0,4.91365,3017.93,0.644162,0.327839,0,0.722788,0.886466,4.06209,0,0.644162,4.06209,329,1.83991,-4.55617,0,4.91365,3017.93,0.644162,0.327839,0,0.722788,0.886466,4.06209,0,0.644162,4.06209,329,1.83991,-4.55617,0,4.91365,3017.93,0.644162,0.327839,0,0.722788,0.886466,4.06209,0,0.644162,4.06209,329,1.83991,-4.55617,0,4.91365,3017.93,0.644162,0.327839,0,0.722788,0.886466,4.06209,0,0.644162,4.06209,329,1.83991,-4.55617,0,4.91365,3017.93,0.644162,0.327839,0,0.722788,0.886466,4.06209,0,0.644162,4.06209,329,1.83991,-4.55617,0,4.91365,3017.93,0.644162,0.327839,0,0.722788,0.886466,4.06209,0,0.644162,4.06209,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,359,1
1,360,1.6956,-4.60291,0,4.90529,3651.2,0.723245,0.133189,0,0.735406,0.915662,4.07216,0,0.723245,4.07216,340,1.6956,-4.60291,0,4.90529,3651.2,0.723245,0.133189,0,0.735406,0.915662,4.07216,0,0.723245,4.07216,340,1.6956,-4.60291,0,4.90529,3651.2,0.723245,0.133189,0,0.735406,0.915662,4.07216,0,0.723245,4.07216,340,1.6956,-4.60291,0,4.90529,3651.2,0.723245,0.133189,0,0.735406,0.915662,4.07216,0,0.723245,4.07216,340,1.6956,-4.60291,0,4.90529,3651.2,0.723245,0.133189,0,0.735406,0.915662,4.07216,0,0.723245,4.07216,340,1.6956,-4.60291,0,4.90529,3651.2,0.723245,0.133189,0,0.735406,0.915662,4.07216,0,0.723245,4.07216,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,360,1
1,361,1.5751,-4.47525,0,4.74435,4050.21,0.795117,-0.057164,0,0.797169,0.948058,4.07397,0,0.795117,4.07397,345,1.5751,-4.47525,0,4.74435,4050.21,0.795117,-0.057164,0,0.797169,0.948058,4.07397,0,0.795117,4.07397,345,1.5751,-4.47525,0,4.74435,4050.21,0.795117,-0.057164,0,0.797169,0.948058,4.07397,0,0.795117,4.07397,345,1.5751,-4.47525,0,4.74435,4050.21,0.795117,-0.057164,0,0.797169,0.948058,4.07397,0,0.795117,4.07397,345,1.5751,-4.47525,0,4.74435,4050.21,0.795117,-0.057164,0,0.797169,0.948058,4.07397,0,0.795117,4.07397,345,1.5751,-4.47525,0,4.74435,4050.21,0.795117,-0.057164,0,0.797169,0.948058,4.07397,0,0.795117,4.07397,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361,1
1,362,1.63609,-5.43069,0,5.67178,1043.74,0.738668,-1.14781,0,1.36495,0.653118,4.17951,0,0.738668,4.17951,344,1.63609,-5.43069,0,5.67178,1043.74,0.738668,-1.14781,0,1.36495,0.653118,4.17951,0,0.738668,4.17951,344,1.63609,-5.43069,0,5.67178,1043.74,0.738668,-1.14781,0,1.36495,0.653118,4.17951,0,0.738668,4.17951,344,1.63609,-5.43069,0,5.67178,1043.74,0.738668,-1.14781,0,1.36495,0.653118,4.17951,0,0.738668,4.17951,344,1.63609,-5.43069,0,5.67178,1043.74,0.738668,-1.14781,0,1.36495,0.653118,4.17951,0,0.738668,4.17951,344,1.63609,-5.43069,0,5.67178,1043.74,0.738668,-1.14781,0,1.36495,0.653118,4.17951,0,0.738668,4.17951,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,362,1
1,363,2.45844,-0.97801,0,2.64583,4981.96,0.833832,-1.2842,0,1.53116,0.686309,4.12735,0,0.833832,4.12735,354,2.45844,-0.97801,0,2.64583,4981.96,0.833832,-1.2842,0,1.53116,0.686309,4.12735,0,0.833832,4.12735,354,2.45844,-0.97801,0,2.64583,4981.96,0.833832,-1.2842,0,1.53116,0.686309,4.12735,0,0.833832,4.12735,354,2.45844,-0.97801,0,2.64583,4981.96,0.833832,-1.2842,0,1.53116,0.686309,4.12735,0,0.833832,4.12735,354,2.45844,-0.97801,0,2.64583,4981.96,0.833832,-1.2842,0,1.53116,0.686309,4.12735,0,0.833832,4.12735,354,2.45844,-0.97801,0,2.64583,4981.96,0.833832,-1.2842,0,1.53116,0.686309,4.12735,0,0.833832,4.12735,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,363,1
1,364,1.41775,1.6517,0,2.17672,3973.66,0.291731,-1.33737,0,1.36882,0.3682,4.21792,0,0.291731,4.21792,362,1.41775,1.6517,0,2.17672,3973.66,0.291731,-1.33737,0,1.36882,0.3682,4.21792,0,0.291731,4.21792,362,1.41775,1.6517,0,2.17672,3973.66,0.291731,-1.33737,0,1.36882,0.3682,4.21792,0,0.291731,4.21792,362,1.41775,1.6517,0,2.17672,3973.66,0.291731,-1.33737,0,1.36882,0.3682,4.21792,0,0.291731,4.21792,362,1.41775,1.6517,0,2.17672,3973.66,0.291731,-1.33737,0,1.36882,0.3682,4.21792,0,0.291731,4.21792,362,1.41775,1.6517,0,2.17672,3973.66,0.291731,-1.33737,0,1.36882,0.3682,4.21792,0,0.291731,4.21792,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,364,1
1,365,1.6887,0.274536,0,1.71088,1999.84,0.36488,-1.29808,0,1.34839,0.381869,4.16281,0,0.36488,4.16281,368,1.6887,0.274536,0,1.71088,1999.84,0.36488,-1.29808,0,1.34839,0.381869,4.16281,0,0.36488,4.16281,368,1.6887,0.274536,0,1.71088,1999.84,0.36488,-1.29808,0,1.34839,0.381869,4.16281,0,0.36488,4.16281,368,1.6887,0.274536,0,1.71088,1999.84,0.36488,-1.29808,0,1.34839,0.381869,4.16281,0,0.36488,4.16281,368,1.6887,0.274536,0,1.71088,1999.84,0.36488,-1.29808,0,1.34839,0.381869,4.16281,0,0.36488,4.16281,368,1.6887,0.274536,0,1.71088,1999.84,0.36488,-1.29808,0,1.34839,0.381869,4.16281,0,0.36488,4.16281,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,365,1
1,366,2.53468,-0.741297,0,2.64086,991.017,0.458649,-1.31221,0,1.39006,0.398876,4.10845,0,0.458649,4.10845,358,2.53468,-0.741297,0,2.64086,991.017,0.458649,-1.31221,0,1.39006,0.398876,4.10845,0,0.458649,4.10845,358,2.53468,-0.741297,0,2.64086,991.017,0.458649,-1.31221,0,1.39006,0.398876,4.10845,0,0.458649,4.10845,358,2.53468,-0.741297,0,2.64086,991.017,0.458649,-1.31221,0,1.39006,0.398876,4.10845,0,0.458649,4.10845,358,2.53468,-0.741297,0,2.64086,991.017,0.458649,-1.31221,0,1.39006,0.398876,4.10845,0,0.458649,4.10845,358,2.53468,-0.741297,0,2.64086,991.017,0.458649,-1.31221,0,1.39006,0.398876,4.10845,0,0.458649,4.10845,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,366,1
1,367,-7.05745,-1.28169,0,7.17289,6271.39,0.882143,0.054843,0,0.883846,1.20693,4.05733,0,0.882143,4.05733,388,-7.05745,-1.28169,0,7.17289,6271.39,0.882143,0.054843,0,0.883846,1.20693,4.05733,0,0.882143,4.05733,388,-7.05745,-1.28169,0,7.17289,6271.39,0.882143,0.054843,0,0.883846,1.20693,4.05733,0,0.882143,4.05733,388,-7.05745,-1.28169,0,7.17289,6271.39,0.882143,0.054843,0,0.883846,1.20693,4.05733,0,0.882143,4.05733,388,-7.05745,-1.28169,0,7.17289,6271.39,0.882143,0.054843,0,0.883846,1.20693,4.05733,0,0.882143,4.05733,388,-7.05745,-1.28169,0,7.17289,6271.39,0.882143,0.054843,0,0.883846,1.20693,4.05733,0,0.882143,4.05733,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,367,1
1,368,-5.02394,-4.4725,0,6.72631,3926.36,0.626422,-0.060937,0,0.629379,1.23793,4.05778,0,0.626422,4.05778,373,-5.02394,-4.4725,0,6.72631,3926.36,0.626422,-0.060937,0,0.629379,1.23793,4.05778,0,0.626422,4.05778,373,-5.02394,-4.4725,0,6.72631,3926.36,0.626422,-0.060937,0,0.629379,1.23793,4.05778,0,0.626422,4.05778,373,-5.02394,-4.4725,0,6.72631,3926.36,0.626422,-0.060937,0,0.629379,1.23793,4.05778,0,0.626422,4.05778,373,-5.02394,-4.4725,0,6.72631,3926.36,0.626422,-0.060937,0,0.629379,1.23793,4.05778,0,0.626422,4.05778,373,-5.02394,-4.4725,0,6.72631,3926.36,0.626422,-0.060937,0,0.629379,1.23793,4.05778,0,0.626422,4.05778,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,368,1
1,369,-0.066131,-4.27297,0,4.27349,1782.29,0.385968,0.970697,0,1.04462,2.25284,3.97343,0,0.385968,3.97343,390,-0.066131,-4.27297,0,4.27349,1782.29,0.385968,0.970697,0,1.04462,2.25284,3.97343,0,0.385968,3.97343,390,-0.066131,-4.27297,0,4.27349,1782.29,0.385968,0.970697,0,1.04462,2.25284,3.97343,0,0.385968,3.97343,390,-0.066131,-4.27297,0,4.27349,1782.29,0.385968,0.970697,0,1.04462,2.25284,3.97343,0,0.385968,3.97343,390,-0.066131,-4.27297,0,4.27349,1782.29,0.385968,0.970697,0,1.04462,2.25284,3.97343,0,0.385968,3.97343,390,-0.066131,-4.27297,0,4.27349,1782.29,0.385968,0.970697,0,1.04462,2.25284,3.97343,0,0.385968,3.97343,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,369,1
1,370,-0.224722,-4.49151,0,4.49713,3007.7,0.377061,0.791873,0,0.877062,2.26838,4.00948,0,0.377061,4.00948,352,-0.224722,-4.49151,0,4.49713,3007.7,0.377061,0.791873,0,0.877062,2.26838,4.00948,0,0.377061,4.00948,352,-0.224722,-4.49151,0,4.49713,3007.7,0.377061,0.791873,0,0.877062,2.26838,4.00948,0,0.377061,4.00948,352,-0.224722,-4.49151,0,4.49713,3007.7,0.377061,0.791873,0,0.877062,2.26838,4.00948,0,0.377061,4.00948,352,-0.224722,-4.49151,0,4.49713,3007.7,0.377061,0.791873,0,0.877062,2.26838,4.00948,0,0.377061,4.00948,352,-0.224722,-4.49151,0,4.49713,3007.7,0.377061,0.791873,0,0.877062,2.26838,4.00948,0,0.377061,4.00948,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,370,1
1,371,0.037881,-4.15122,0,4.15139,4120.64,0.37153,0.616121,0,0.719472,2.28364,4.03837,0,0.37153,4.03837,353,0.037881,-4.15122,0,4.15139,4120.64,0.37153,0.616121,0,0.719472,2.28364,4.03837,0,0.37153,4.03837,353,0.037881,-4.15122,0,4.15139,4120.64,0.37153,0.616121,0,0.719472,2.28364,4.03837,0,0.37153,4.03837,353,0.037881,-4.15122,0,4.15139,4120.64,0.37153,0.616121,0,0.719472,2.28364,4.03837,0,0.37153,4.03837,353,0.037881,-4.15122,0,4.15139,4120.64,0.37153,0.616121,0,0.719472,2.28364,4.03837,0,0.37153,4.03837,353,0.037881,-4.15122,0,4.15139,4120.64,0.37153,0.616121,0,0.719472,2.28364,4.03837,0,0.37153,4.03837,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,371,1
1,372,0.493237,-3.85431,0,3.88574,4581.75,0.380254,0.454413,0,0.592524,2.299,4.06048,0,0.380254,4.06048,357,0.493237,-3.85431,0,3.88574,4581.75,0.380254,0.454413,0,0.592524,2.299,4.06048,0,0.380254,4.06048,357,0.493237,-3.85431,0,3.88574,4581.75,0.380254,0.454413,0,0.592524,2.299,4.06048,0,0.380254,4.06048,357,0.493237,-3.85431,0,3.88574,4581.75,0.380254,0.454413,0,0.592524,2.299,4.06048,0,0.380254,4.06048,357,0.493237,-3.85431,0,3.88574,4581.75,0.380254,0.454413,0,0.592524,2.299,4.06048,0,0.380254,4.06048,357,0.493237,-3.85431,0,3.88574,4581.75,0.380254,0.454413,0,0.592524,2.299,4.06048,0,0.380254,4.06048,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,372,1
1,373,1.03348,-4.07639,0,4.20535,4299.69,0.40823,0.297729,0,0.505267,2.31487,4.07591,0,0.40823,4.07591,368,1.03348,-4.07639,0,4.20535,4299.69,0.40823,0.297729,0,0.505267,2.31487,4.07591,0,0.40823,4.07591,368,1.03348,-4.07639,0,4.20535,4299.69,0.40823,0.297729,0,0.505267,2.31487,4.07591,0,0.40823,4.07591,368,1.03348,-4.07639,0,4.20535,4299.69,0.40823,0.297729,0,0.505267,2.31487,4.07591,0,0.40823,4.07591,368,1.03348,-4.07639,0,4.20535,4299.69,0.40823,0.297729,0,0.505267,2.31487,4.07591,0,0.40823,4.07591,368,1.03348,-4.07639,0,4.20535,4299.69,0.40823,0.297729,0,0.505267,2.31487,4.07591,0,0.40823,4.07591,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,373,1
1,374,1.3711,-5.00589,0,5.19026,3535.73,0.454207,0.117211,0,0.469087,2.3324,4.08472,0,0.454207,4.08472,367,1.3711,-5.00589,0,5.19026,3535.73,0.454207,0.117211,0,0.469087,2.3324,4.08472,0,0.454207,4.08472,367,1.3711,-5.00589,0,5.19026,3535.73,0.454207,0.117211,0,0.469087,2.3324,4.08472,0,0.454207,4.08472,367,1.3711,-5.00589,0,5.19026,3535.73,0.454207,0.117211,0,0.469087,2.3324,4.08472,0,0.454207,4.08472,367,1.3711,-5.00589,0,5.19026,3535.73,0.454207,0.117211,0,0.469087,2.3324,4.08472,0,0.454207,4.08472,367,1.3711,-5.00589,0,5.19026,3535.73,0.454207,0.117211,0,0.469087,2.3324,4.08472,0,0.454207,4.08472,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,374,1
1,375,1.19037,-6.42868,0,6.53796,2530.2,0.502133,-0.114543,0,0.515032,2.35197,4.08522,0,0.502133,4.08522,380,1.19037,-6.42868,0,6.53796,2530.2,0.502133,-0.114543,0,0.515032,2.35197,4.08522,0,0.502133,4.08522,380,1.19037,-6.42868,0,6.53796,2530.2,0.502133,-0.114543,0,0.515032,2.35197,4.08522,0,0.502133,4.08522,380,1.19037,-6.42868,0,6.53796,2530.2,0.502133,-0.114543,0,0.515032,2.35197,4.08522,0,0.502133,4.08522,380,1.19037,-6.42868,0,6.53796,2530.2,0.502133,-0.114543,0,0.515032,2.35197,4.08522,0,0.502133,4.08522,380,1.19037,-6.42868,0,6.53796,2530.2,0.502133,-0.114543,0,0.515032,2.35197,4.08522,0,0.502133,4.08522,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,375,1
1,376,-1.6466,-4.18204,0,4.49453,3255.05,0.576996,-0.388694,0,0.695706,2.04229,3.87777,0,0.576996,3.87777,353,-1.6466,-4.18204,0,4.49453,3255.05,0.576996,-0.388694,0,0.695706,2.04229,3.87777,0,0.576996,3.87777,353,-1.6466,-4.18204,0,4.49453,3255.05,0.576996,-0.388694,0,0.695706,2.04229,3.87777,0,0.576996,3.87777,353,-1.6466,-4.18204,0,4.49453,3255.05,0.576996,-0.388694,0,0.695706,2.04229,3.87777,0,0.576996,3.87777,353,-1.6466,-4.18204,0,4.49453,3255.05,0.576996,-0.388694,0,0.695706,2.04229,3.87777,0,0.576996,3.87777,353,-1.6466,-4.18204,0,4.49453,3255.05,0.576996,-0.388694,0,0.695706,2.04229,3.87777,0,0.576996,3.87777,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,376,1
1,377,-1.02771,-5.23676,0,5.33665,1717.8,0.526752,-0.578943,0,0.782715,2.06481,3.85835,0,0.526752,3.85835,340,-1.02771,-5.23676,0,5.33665,1717.8,0.526752,-0.578943,0,0.782715,2.06481,3.85835,0,0.526752,3.85835,340,-1.02771,-5.23676,0,5.33665,1717.8,0.526752,-0.578943,0,0.782715,2.06481,3.85835,0,0.526752,3.85835,340,-1.02771,-5.23676,0,5.33665,1717.8,0.526752,-0.578943,0,0.782715,2.06481,3.85835,0,0.526752,3.85835,340,-1.02771,-5.23676,0,5.33665,1717.8,0.526752,-0.578943,0,0.782715,2.06481,3.85835,0,0.526752,3.85835,340,-1.02771,-5.23676,0,5.33665,1717.8,0.526752,-0.578943,0,0.782715,2.06481,3.85835,0,0.526752,3.85835,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,377,1
1,378,-0.823542,-5.51723,0,5.57835,1493.19,0.4899,-0.794239,0,0.933176,2.08554,3.83064,0,0.4899,3.83064,321,-0.823542,-5.51723,0,5.57835,1493.19,0.4899,-0.794239,0,0.933176,2.08554,3.83064,0,0.4899,3.83064,321,-0.823542,-5.51723,0,5.57835,1493.19,0.4899,-0.794239,0,0.933176,2.08554,3.83064,0,0.4899,3.83064,321,-0.823542,-5.51723,0,5.57835,1493.19,0.4899,-0.794239,0,0.933176,2.08554,3.83064,0,0.4899,3.83064,321,-0.823542,-5.51723,0,5.57835,1493.19,0.4899,-0.794239,0,0.933176,2.08554,3.83064,0,0.4899,3.83064,321,-0.823542,-5.51723,0,5.57835,1493.19,0.4899,-0.794239,0,0.933176,2.08554,3.83064,0,0.4899,3.83064,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,378,1
1,379,0.049067,-5.42123,0,5.42145,4178.4,0.559023,-1.2624,0,1.38064,2.44078,3.97233,0,0.559023,3.97233,385,0.049067,-5.42123,0,5.42145,4178.4,0.559023,-1.2624,0,1.38064,2.44078,3.97233,0,0.559023,3.97233,385,0.049067,-5.42123,0,5.42145,4178.4,0.559023,-1.2624,0,1.38064,2.44078,3.97233,0,0.559023,3.97233,385,0.049067,-5.42123,0,5.42145,4178.4,0.559023,-1.2624,0,1.38064,2.44078,3.97233,0,0.559023,3.97233,385,0.049067,-5.42123,0,5.42145,4178.4,0.559023,-1.2624,0,1.38064,2.44078,3.97233,0,0.559023,3.97233,385,0.049067,-5.42123,0,5.42145,4178.4,0.559023,-1.2624,0,1.38064,2.44078,3.97233,0,0.559023,3.97233,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,379,1
1,380,0.44085,-2.45646,0,2.49571,6918.55,0.569717,-1.42269,0,1.53252,2.46366,3.91751,0,0.569717,3.91751,402,0.44085,-2.45646,0,2.49571,6918.55,0.569717,-1.42269,0,1.53252,2.46366,3.91751,0,0.569717,3.91751,402,0.44085,-2.45646,0,2.49571,6918.55,0.569717,-1.42269,0,1.53252,2.46366,3.91751,0,0.569717,3.91751,402,0.44085,-2.45646,0,2.49571,6918.55,0.569717,-1.42269,0,1.53252,2.46366,3.91751,0,0.569717,3.91751,402,0.44085,-2.45646,0,2.49571,6918.55,0.569717,-1.42269,0,1.53252,2.46366,3.91751,0,0.569717,3.91751,402,0.44085,-2.45646,0,2.49571,6918.55,0.569717,-1.42269,0,1.53252,2.46366,3.91751,0,0.569717,3.91751,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,380,1
