N,Time,avg(Acceleration (0)),avg(Acceleration (1)),avg(Acceleration (2)),avg(Acceleration (Magnitude)),avg(Pressure),avg(Velocity (0)),avg(Velocity (1)),avg(Velocity (2)),avg(Velocity (Magnitude)),avg(X),avg(Y),avg(Z),avg(abs_v),avg(height),avg(vtkOriginalPointIds),max(Acceleration (0)),max(Acceleration (1)),max(Acceleration (2)),max(Acceleration (Magnitude)),max(Pressure),max(Velocity (0)),max(Velocity (1)),max(Velocity (2)),max(Velocity (Magnitude)),max(X),max(Y),max(Z),max(abs_v),max(height),max(vtkOriginalPointIds),med(Acceleration (0)),med(Acceleration (1)),med(Acceleration (2)),med(Acceleration (Magnitude)),med(Pressure),med(Velocity (0)),med(Velocity (1)),med(Velocity (2)),med(Velocity (Magnitude)),med(X),med(Y),med(Z),med(abs_v),med(height),med(vtkOriginalPointIds),min(Acceleration (0)),min(Acceleration (1)),min(Acceleration (2)),min(Acceleration (Magnitude)),min(Pressure),min(Velocity (0)),min(Velocity (1)),min(Velocity (2)),min(Velocity (Magnitude)),min(X),min(Y),min(Z),min(abs_v),min(height),min(vtkOriginalPointIds),q1(Acceleration (0)),q1(Acceleration (1)),q1(Acceleration (2)),q1(Acceleration (Magnitude)),q1(Pressure),q1(Velocity (0)),q1(Velocity (1)),q1(Velocity (2)),q1(Velocity (Magnitude)),q1(X),q1(Y),q1(Z),q1(abs_v),q1(height),q1(vtkOriginalPointIds),q3(Acceleration (0)),q3(Acceleration (1)),q3(Acceleration (2)),q3(Acceleration (Magnitude)),q3(Pressure),q3(Velocity (0)),q3(Velocity (1)),q3(Velocity (2)),q3(Velocity (Magnitude)),q3(X),q3(Y),q3(Z),q3(abs_v),q3(height),q3(vtkOriginalPointIds),std(Acceleration (0)),std(Acceleration (1)),std(Acceleration (2)),std(Acceleration (Magnitude)),std(Pressure),std(Velocity (0)),std(Velocity (1)),std(Velocity (2)),std(Velocity (Magnitude)),std(X),std(Y),std(Z),std(abs_v),std(height),std(vtkOriginalPointIds),Block Number,Row ID,vtkValidPointMask
1,105,8.71131,-2.95743,0,9.19964,-404.249,5.67868,-0.265829,0,5.6849,9.60069,3.6001,0,5.67868,3.6001,767,8.71131,-2.95743,0,9.19964,-404.249,5.67868,-0.265829,0,5.6849,9.60069,3.6001,0,5.67868,3.6001,767,8.71131,-2.95743,0,9.19964,-404.249,5.67868,-0.265829,0,5.6849,9.60069,3.6001,0,5.67868,3.6001,767,8.71131,-2.95743,0,9.19964,-404.249,5.67868,-0.265829,0,5.6849,9.60069,3.6001,0,5.67868,3.6001,767,8.71131,-2.95743,0,9.19964,-404.249,5.67868,-0.265829,0,5.6849,9.60069,3.6001,0,5.67868,3.6001,767,8.71131,-2.95743,0,9.19964,-404.249,5.67868,-0.265829,0,5.6849,9.60069,3.6001,0,5.67868,3.6001,767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,105,1
1,106,14.0636,-1.18997,0,14.1139,4724.18,6.09062,-1.32108,0,6.23225,10.0421,3.66371,0,6.09062,3.66371,996,14.0636,-1.18997,0,14.1139,4724.18,6.09062,-1.32108,0,6.23225,10.0421,3.66371,0,6.09062,3.66371,996,14.0636,-1.18997,0,14.1139,4724.18,6.09062,-1.32108,0,6.23225,10.0421,3.66371,0,6.09062,3.66371,996,14.0636,-1.18997,0,14.1139,4724.18,6.09062,-1.32108,0,6.23225,10.0421,3.66371,0,6.09062,3.66371,996,14.0636,-1.18997,0,14.1139,4724.18,6.09062,-1.32108,0,6.23225,10.0421,3.66371,0,6.09062,3.66371,996,14.0636,-1.18997,0,14.1139,4724.18,6.09062,-1.32108,0,6.23225,10.0421,3.66371,0,6.09062,3.66371,996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,106,1
1,107,3.81952,4.71856,0,6.07071,2771.91,2.96366,-1.24745,0,3.2155,8.93258,3.65945,0,2.96366,3.65945,768,3.81952,4.71856,0,6.07071,2771.91,2.96366,-1.24745,0,3.2155,8.93258,3.65945,0,2.96366,3.65945,768,3.81952,4.71856,0,6.07071,2771.91,2.96366,-1.24745,0,3.2155,8.93258,3.65945,0,2.96366,3.65945,768,3.81952,4.71856,0,6.07071,2771.91,2.96366,-1.24745,0,3.2155,8.93258,3.65945,0,2.96366,3.65945,768,3.81952,4.71856,0,6.07071,2771.91,2.96366,-1.24745,0,3.2155,8.93258,3.65945,0,2.96366,3.65945,768,3.81952,4.71856,0,6.07071,2771.91,2.96366,-1.24745,0,3.2155,8.93258,3.65945,0,2.96366,3.65945,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,107,1
1,108,12.4684,-4.9972,0,13.4325,-1754.49,8.07761,-0.090802,0,8.07812,10.7734,3.54707,0,8.07761,3.54707,757,12.4684,-4.9972,0,13.4325,-1754.49,8.07761,-0.090802,0,8.07812,10.7734,3.54707,0,8.07761,3.54707,757,12.4684,-4.9972,0,13.4325,-1754.49,8.07761,-0.090802,0,8.07812,10.7734,3.54707,0,8.07761,3.54707,757,12.4684,-4.9972,0,13.4325,-1754.49,8.07761,-0.090802,0,8.07812,10.7734,3.54707,0,8.07761,3.54707,757,12.4684,-4.9972,0,13.4325,-1754.49,8.07761,-0.090802,0,8.07812,10.7734,3.54707,0,8.07761,3.54707,757,12.4684,-4.9972,0,13.4325,-1754.49,8.07761,-0.090802,0,8.07812,10.7734,3.54707,0,8.07761,3.54707,757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,108,1
1,109,1.60881,-6.48963,0,6.68607,860.324,2.93045,-1.5474,0,3.31391,9.02892,3.61492,0,2.93045,3.61492,762,1.60881,-6.48963,0,6.68607,860.324,2.93045,-1.5474,0,3.31391,9.02892,3.61492,0,2.93045,3.61492,762,1.60881,-6.48963,0,6.68607,860.324,2.93045,-1.5474,0,3.31391,9.02892,3.61492,0,2.93045,3.61492,762,1.60881,-6.48963,0,6.68607,860.324,2.93045,-1.5474,0,3.31391,9.02892,3.61492,0,2.93045,3.61492,762,1.60881,-6.48963,0,6.68607,860.324,2.93045,-1.5474,0,3.31391,9.02892,3.61492,0,2.93045,3.61492,762,1.60881,-6.48963,0,6.68607,860.324,2.93045,-1.5474,0,3.31391,9.02892,3.61492,0,2.93045,3.61492,762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,109,1
1,110,18.5571,3.73136,0,18.9285,-5606.36,5.43936,-0.382551,0,5.4528,10.4236,3.60388,0,5.43936,3.60388,990,18.5571,3.73136,0,18.9285,-5606.36,5.43936,-0.382551,0,5.4528,10.4236,3.60388,0,5.43936,3.60388,990,18.5571,3.73136,0,18.9285,-5606.36,5.43936,-0.382551,0,5.4528,10.4236,3.60388,0,5.43936,3.60388,990,18.5571,3.73136,0,18.9285,-5606.36,5.43936,-0.382551,0,5.4528,10.4236,3.60388,0,5.43936,3.60388,990,18.5571,3.73136,0,18.9285,-5606.36,5.43936,-0.382551,0,5.4528,10.4236,3.60388,0,5.43936,3.60388,990,18.5571,3.73136,0,18.9285,-5606.36,5.43936,-0.382551,0,5.4528,10.4236,3.60388,0,5.43936,3.60388,990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110,1
1,111,2.05982,3.95558,0,4.45976,2297.59,3.06959,-1.39901,0,3.37337,9.12572,3.56648,0,3.06959,3.56648,776,2.05982,3.95558,0,4.45976,2297.59,3.06959,-1.39901,0,3.37337,9.12572,3.56648,0,3.06959,3.56648,776,2.05982,3.95558,0,4.45976,2297.59,3.06959,-1.39901,0,3.37337,9.12572,3.56648,0,3.06959,3.56648,776,2.05982,3.95558,0,4.45976,2297.59,3.06959,-1.39901,0,3.37337,9.12572,3.56648,0,3.06959,3.56648,776,2.05982,3.95558,0,4.45976,2297.59,3.06959,-1.39901,0,3.37337,9.12572,3.56648,0,3.06959,3.56648,776,2.05982,3.95558,0,4.45976,2297.59,3.06959,-1.39901,0,3.37337,9.12572,3.56648,0,3.06959,3.56648,776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,111,1
1,112,-1.08223,-4.75976,0,4.88124,309.334,3.0666,-1.41732,0,3.37829,9.17569,3.54377,0,3.0666,3.54377,812,-1.08223,-4.75976,0,4.88124,309.334,3.0666,-1.41732,0,3.37829,9.17569,3.54377,0,3.0666,3.54377,812,-1.08223,-4.75976,0,4.88124,309.334,3.0666,-1.41732,0,3.37829,9.17569,3.54377,0,3.0666,3.54377,812,-1.08223,-4.75976,0,4.88124,309.334,3.0666,-1.41732,0,3.37829,9.17569,3.54377,0,3.0666,3.54377,812,-1.08223,-4.75976,0,4.88124,309.334,3.0666,-1.41732,0,3.37829,9.17569,3.54377,0,3.0666,3.54377,812,-1.08223,-4.75976,0,4.88124,309.334,3.0666,-1.41732,0,3.37829,9.17569,3.54377,0,3.0666,3.54377,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,112,1
1,113,20.7695,6.43535,0,21.7436,973.098,6.67913,1.24231,0,6.79369,10.9811,3.60734,0,6.67913,3.60734,851,20.7695,6.43535,0,21.7436,973.098,6.67913,1.24231,0,6.79369,10.9811,3.60734,0,6.67913,3.60734,851,20.7695,6.43535,0,21.7436,973.098,6.67913,1.24231,0,6.79369,10.9811,3.60734,0,6.67913,3.60734,851,20.7695,6.43535,0,21.7436,973.098,6.67913,1.24231,0,6.79369,10.9811,3.60734,0,6.67913,3.60734,851,20.7695,6.43535,0,21.7436,973.098,6.67913,1.24231,0,6.79369,10.9811,3.60734,0,6.67913,3.60734,851,20.7695,6.43535,0,21.7436,973.098,6.67913,1.24231,0,6.79369,10.9811,3.60734,0,6.67913,3.60734,851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,113,1
1,114,-0.43751,3.65515,0,3.68124,5106.02,5.40831,-1.0114,0,5.50207,10.4056,3.55069,0,5.40831,3.55069,835,-0.43751,3.65515,0,3.68124,5106.02,5.40831,-1.0114,0,5.50207,10.4056,3.55069,0,5.40831,3.55069,835,-0.43751,3.65515,0,3.68124,5106.02,5.40831,-1.0114,0,5.50207,10.4056,3.55069,0,5.40831,3.55069,835,-0.43751,3.65515,0,3.68124,5106.02,5.40831,-1.0114,0,5.50207,10.4056,3.55069,0,5.40831,3.55069,835,-0.43751,3.65515,0,3.68124,5106.02,5.40831,-1.0114,0,5.50207,10.4056,3.55069,0,5.40831,3.55069,835,-0.43751,3.65515,0,3.68124,5106.02,5.40831,-1.0114,0,5.50207,10.4056,3.55069,0,5.40831,3.55069,835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,114,1
1,115,-8.41395,-3.75883,0,9.21539,365.98,6.17413,0.514326,0,6.19551,11.0918,3.69249,0,6.17413,3.69249,848,-8.41395,-3.75883,0,9.21539,365.98,6.17413,0.514326,0,6.19551,11.0918,3.69249,0,6.17413,3.69249,848,-8.41395,-3.75883,0,9.21539,365.98,6.17413,0.514326,0,6.19551,11.0918,3.69249,0,6.17413,3.69249,848,-8.41395,-3.75883,0,9.21539,365.98,6.17413,0.514326,0,6.19551,11.0918,3.69249,0,6.17413,3.69249,848,-8.41395,-3.75883,0,9.21539,365.98,6.17413,0.514326,0,6.19551,11.0918,3.69249,0,6.17413,3.69249,848,-8.41395,-3.75883,0,9.21539,365.98,6.17413,0.514326,0,6.19551,11.0918,3.69249,0,6.17413,3.69249,848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,115,1
1,116,15.4526,2.2908,0,15.6215,660.085,6.73588,1.4927,0,6.89929,11.3067,3.67582,0,6.73588,3.67582,849,15.4526,2.2908,0,15.6215,660.085,6.73588,1.4927,0,6.89929,11.3067,3.67582,0,6.73588,3.67582,849,15.4526,2.2908,0,15.6215,660.085,6.73588,1.4927,0,6.89929,11.3067,3.67582,0,6.73588,3.67582,849,15.4526,2.2908,0,15.6215,660.085,6.73588,1.4927,0,6.89929,11.3067,3.67582,0,6.73588,3.67582,849,15.4526,2.2908,0,15.6215,660.085,6.73588,1.4927,0,6.89929,11.3067,3.67582,0,6.73588,3.67582,849,15.4526,2.2908,0,15.6215,660.085,6.73588,1.4927,0,6.89929,11.3067,3.67582,0,6.73588,3.67582,849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,116,1
1,117,-1.02388,-0.906184,0,1.36729,2800.08,6.09155,0.799189,0,6.14376,11.2897,3.71372,0,6.09155,3.71372,855,-1.02388,-0.906184,0,1.36729,2800.08,6.09155,0.799189,0,6.14376,11.2897,3.71372,0,6.09155,3.71372,855,-1.02388,-0.906184,0,1.36729,2800.08,6.09155,0.799189,0,6.14376,11.2897,3.71372,0,6.09155,3.71372,855,-1.02388,-0.906184,0,1.36729,2800.08,6.09155,0.799189,0,6.14376,11.2897,3.71372,0,6.09155,3.71372,855,-1.02388,-0.906184,0,1.36729,2800.08,6.09155,0.799189,0,6.14376,11.2897,3.71372,0,6.09155,3.71372,855,-1.02388,-0.906184,0,1.36729,2800.08,6.09155,0.799189,0,6.14376,11.2897,3.71372,0,6.09155,3.71372,855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,117,1
1,118,6.58791,-5.17032,0,8.37453,-8159.98,5.75695,1.25091,0,5.89128,11.2806,3.65073,0,5.75695,3.65073,874,6.58791,-5.17032,0,8.37453,-8159.98,5.75695,1.25091,0,5.89128,11.2806,3.65073,0,5.75695,3.65073,874,6.58791,-5.17032,0,8.37453,-8159.98,5.75695,1.25091,0,5.89128,11.2806,3.65073,0,5.75695,3.65073,874,6.58791,-5.17032,0,8.37453,-8159.98,5.75695,1.25091,0,5.89128,11.2806,3.65073,0,5.75695,3.65073,874,6.58791,-5.17032,0,8.37453,-8159.98,5.75695,1.25091,0,5.89128,11.2806,3.65073,0,5.75695,3.65073,874,6.58791,-5.17032,0,8.37453,-8159.98,5.75695,1.25091,0,5.89128,11.2806,3.65073,0,5.75695,3.65073,874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,118,1
1,119,-5.33647,4.77233,0,7.15912,4434.8,6.07113,0.467435,0,6.0891,11.4852,3.73332,0,6.07113,3.73332,844,-5.33647,4.77233,0,7.15912,4434.8,6.07113,0.467435,0,6.0891,11.4852,3.73332,0,6.07113,3.73332,844,-5.33647,4.77233,0,7.15912,4434.8,6.07113,0.467435,0,6.0891,11.4852,3.73332,0,6.07113,3.73332,844,-5.33647,4.77233,0,7.15912,4434.8,6.07113,0.467435,0,6.0891,11.4852,3.73332,0,6.07113,3.73332,844,-5.33647,4.77233,0,7.15912,4434.8,6.07113,0.467435,0,6.0891,11.4852,3.73332,0,6.07113,3.73332,844,-5.33647,4.77233,0,7.15912,4434.8,6.07113,0.467435,0,6.0891,11.4852,3.73332,0,6.07113,3.73332,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,119,1
1,120,12.6333,-3.39241,0,13.0808,-1958.17,6.62986,0.940478,0,6.69623,11.7352,3.75445,0,6.62986,3.75445,836,12.6333,-3.39241,0,13.0808,-1958.17,6.62986,0.940478,0,6.69623,11.7352,3.75445,0,6.62986,3.75445,836,12.6333,-3.39241,0,13.0808,-1958.17,6.62986,0.940478,0,6.69623,11.7352,3.75445,0,6.62986,3.75445,836,12.6333,-3.39241,0,13.0808,-1958.17,6.62986,0.940478,0,6.69623,11.7352,3.75445,0,6.62986,3.75445,836,12.6333,-3.39241,0,13.0808,-1958.17,6.62986,0.940478,0,6.69623,11.7352,3.75445,0,6.62986,3.75445,836,12.6333,-3.39241,0,13.0808,-1958.17,6.62986,0.940478,0,6.69623,11.7352,3.75445,0,6.62986,3.75445,836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,1
1,121,1.62626,-2.5615,0,3.03414,2339.25,5.97344,0.685127,0,6.0126,11.6772,3.75232,0,5.97344,3.75232,825,1.62626,-2.5615,0,3.03414,2339.25,5.97344,0.685127,0,6.0126,11.6772,3.75232,0,5.97344,3.75232,825,1.62626,-2.5615,0,3.03414,2339.25,5.97344,0.685127,0,6.0126,11.6772,3.75232,0,5.97344,3.75232,825,1.62626,-2.5615,0,3.03414,2339.25,5.97344,0.685127,0,6.0126,11.6772,3.75232,0,5.97344,3.75232,825,1.62626,-2.5615,0,3.03414,2339.25,5.97344,0.685127,0,6.0126,11.6772,3.75232,0,5.97344,3.75232,825,1.62626,-2.5615,0,3.03414,2339.25,5.97344,0.685127,0,6.0126,11.6772,3.75232,0,5.97344,3.75232,825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,121,1
1,122,5.23934,3.47611,0,6.28761,1327.66,5.47429,-0.280802,0,5.48149,11.4695,3.6954,0,5.47429,3.6954,831,5.23934,3.47611,0,6.28761,1327.66,5.47429,-0.280802,0,5.48149,11.4695,3.6954,0,5.47429,3.6954,831,5.23934,3.47611,0,6.28761,1327.66,5.47429,-0.280802,0,5.48149,11.4695,3.6954,0,5.47429,3.6954,831,5.23934,3.47611,0,6.28761,1327.66,5.47429,-0.280802,0,5.48149,11.4695,3.6954,0,5.47429,3.6954,831,5.23934,3.47611,0,6.28761,1327.66,5.47429,-0.280802,0,5.48149,11.4695,3.6954,0,5.47429,3.6954,831,5.23934,3.47611,0,6.28761,1327.66,5.47429,-0.280802,0,5.48149,11.4695,3.6954,0,5.47429,3.6954,831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,122,1
1,123,3.09439,-1.47034,0,3.42595,178.352,5.5474,-0.290139,0,5.55498,11.5576,3.69092,0,5.5474,3.69092,818,3.09439,-1.47034,0,3.42595,178.352,5.5474,-0.290139,0,5.55498,11.5576,3.69092,0,5.5474,3.69092,818,3.09439,-1.47034,0,3.42595,178.352,5.5474,-0.290139,0,5.55498,11.5576,3.69092,0,5.5474,3.69092,818,3.09439,-1.47034,0,3.42595,178.352,5.5474,-0.290139,0,5.55498,11.5576,3.69092,0,5.5474,3.69092,818,3.09439,-1.47034,0,3.42595,178.352,5.5474,-0.290139,0,5.55498,11.5576,3.69092,0,5.5474,3.69092,818,3.09439,-1.47034,0,3.42595,178.352,5.5474,-0.290139,0,5.55498,11.5576,3.69092,0,5.5474,3.69092,818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,123,1
1,124,14.0278,-6.13673,0,15.3114,1875.63,6.19149,0.142181,0,6.19312,12.1475,3.79097,0,6.19149,3.79097,790,14.0278,-6.13673,0,15.3114,1875.63,6.19149,0.142181,0,6.19312,12.1475,3.79097,0,6.19149,3.79097,790,14.0278,-6.13673,0,15.3114,1875.63,6.19149,0.142181,0,6.19312,12.1475,3.79097,0,6.19149,3.79097,790,14.0278,-6.13673,0,15.3114,1875.63,6.19149,0.142181,0,6.19312,12.1475,3.79097,0,6.19149,3.79097,790,14.0278,-6.13673,0,15.3114,1875.63,6.19149,0.142181,0,6.19312,12.1475,3.79097,0,6.19149,3.79097,790,14.0278,-6.13673,0,15.3114,1875.63,6.19149,0.142181,0,6.19312,12.1475,3.79097,0,6.19149,3.79097,790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,124,1
1,125,15.5753,-5.05297,0,16.3744,3324.75,6.48837,0.076286,0,6.48882,12.2473,3.79272,0,6.48837,3.79272,777,15.5753,-5.05297,0,16.3744,3324.75,6.48837,0.076286,0,6.48882,12.2473,3.79272,0,6.48837,3.79272,777,15.5753,-5.05297,0,16.3744,3324.75,6.48837,0.076286,0,6.48882,12.2473,3.79272,0,6.48837,3.79272,777,15.5753,-5.05297,0,16.3744,3324.75,6.48837,0.076286,0,6.48882,12.2473,3.79272,0,6.48837,3.79272,777,15.5753,-5.05297,0,16.3744,3324.75,6.48837,0.076286,0,6.48882,12.2473,3.79272,0,6.48837,3.79272,777,15.5753,-5.05297,0,16.3744,3324.75,6.48837,0.076286,0,6.48882,12.2473,3.79272,0,6.48837,3.79272,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,125,1
1,126,13.5351,-0.046343,0,13.5351,-213.209,5.54843,0.749649,0,5.59885,11.9977,3.76057,0,5.54843,3.76057,781,13.5351,-0.046343,0,13.5351,-213.209,5.54843,0.749649,0,5.59885,11.9977,3.76057,0,5.54843,3.76057,781,13.5351,-0.046343,0,13.5351,-213.209,5.54843,0.749649,0,5.59885,11.9977,3.76057,0,5.54843,3.76057,781,13.5351,-0.046343,0,13.5351,-213.209,5.54843,0.749649,0,5.59885,11.9977,3.76057,0,5.54843,3.76057,781,13.5351,-0.046343,0,13.5351,-213.209,5.54843,0.749649,0,5.59885,11.9977,3.76057,0,5.54843,3.76057,781,13.5351,-0.046343,0,13.5351,-213.209,5.54843,0.749649,0,5.59885,11.9977,3.76057,0,5.54843,3.76057,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,126,1
1,127,0.268348,-5.86397,0,5.87011,-1685.05,6.28485,0.069331,0,6.28523,12.2602,3.7797,0,6.28485,3.7797,760,0.268348,-5.86397,0,5.87011,-1685.05,6.28485,0.069331,0,6.28523,12.2602,3.7797,0,6.28485,3.7797,760,0.268348,-5.86397,0,5.87011,-1685.05,6.28485,0.069331,0,6.28523,12.2602,3.7797,0,6.28485,3.7797,760,0.268348,-5.86397,0,5.87011,-1685.05,6.28485,0.069331,0,6.28523,12.2602,3.7797,0,6.28485,3.7797,760,0.268348,-5.86397,0,5.87011,-1685.05,6.28485,0.069331,0,6.28523,12.2602,3.7797,0,6.28485,3.7797,760,0.268348,-5.86397,0,5.87011,-1685.05,6.28485,0.069331,0,6.28523,12.2602,3.7797,0,6.28485,3.7797,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,127,1
1,128,-4.51114,-2.13978,0,4.9929,-1562.17,6.00924,0.451323,0,6.02616,12.3633,3.83017,0,6.00924,3.83017,785,-4.51114,-2.13978,0,4.9929,-1562.17,6.00924,0.451323,0,6.02616,12.3633,3.83017,0,6.00924,3.83017,785,-4.51114,-2.13978,0,4.9929,-1562.17,6.00924,0.451323,0,6.02616,12.3633,3.83017,0,6.00924,3.83017,785,-4.51114,-2.13978,0,4.9929,-1562.17,6.00924,0.451323,0,6.02616,12.3633,3.83017,0,6.00924,3.83017,785,-4.51114,-2.13978,0,4.9929,-1562.17,6.00924,0.451323,0,6.02616,12.3633,3.83017,0,6.00924,3.83017,785,-4.51114,-2.13978,0,4.9929,-1562.17,6.00924,0.451323,0,6.02616,12.3633,3.83017,0,6.00924,3.83017,785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,128,1
1,129,-2.50898,-6.27331,0,6.75643,-2341.89,5.95344,0.486968,0,5.97332,12.4578,3.83772,0,5.95344,3.83772,801,-2.50898,-6.27331,0,6.75643,-2341.89,5.95344,0.486968,0,5.97332,12.4578,3.83772,0,5.95344,3.83772,801,-2.50898,-6.27331,0,6.75643,-2341.89,5.95344,0.486968,0,5.97332,12.4578,3.83772,0,5.95344,3.83772,801,-2.50898,-6.27331,0,6.75643,-2341.89,5.95344,0.486968,0,5.97332,12.4578,3.83772,0,5.95344,3.83772,801,-2.50898,-6.27331,0,6.75643,-2341.89,5.95344,0.486968,0,5.97332,12.4578,3.83772,0,5.95344,3.83772,801,-2.50898,-6.27331,0,6.75643,-2341.89,5.95344,0.486968,0,5.97332,12.4578,3.83772,0,5.95344,3.83772,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,129,1
1,130,0.80127,-6.06499,0,6.11769,-5038.86,6.1708,0.032199,0,6.17089,12.5552,3.7828,0,6.1708,3.7828,776,0.80127,-6.06499,0,6.11769,-5038.86,6.1708,0.032199,0,6.17089,12.5552,3.7828,0,6.1708,3.7828,776,0.80127,-6.06499,0,6.11769,-5038.86,6.1708,0.032199,0,6.17089,12.5552,3.7828,0,6.1708,3.7828,776,0.80127,-6.06499,0,6.11769,-5038.86,6.1708,0.032199,0,6.17089,12.5552,3.7828,0,6.1708,3.7828,776,0.80127,-6.06499,0,6.11769,-5038.86,6.1708,0.032199,0,6.17089,12.5552,3.7828,0,6.1708,3.7828,776,0.80127,-6.06499,0,6.11769,-5038.86,6.1708,0.032199,0,6.17089,12.5552,3.7828,0,6.1708,3.7828,776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,130,1
1,131,3.78942,-0.057305,0,3.78985,-2154.67,6.19072,-0.059296,0,6.191,12.6545,3.78246,0,6.19072,3.78246,774,3.78942,-0.057305,0,3.78985,-2154.67,6.19072,-0.059296,0,6.191,12.6545,3.78246,0,6.19072,3.78246,774,3.78942,-0.057305,0,3.78985,-2154.67,6.19072,-0.059296,0,6.191,12.6545,3.78246,0,6.19072,3.78246,774,3.78942,-0.057305,0,3.78985,-2154.67,6.19072,-0.059296,0,6.191,12.6545,3.78246,0,6.19072,3.78246,774,3.78942,-0.057305,0,3.78985,-2154.67,6.19072,-0.059296,0,6.191,12.6545,3.78246,0,6.19072,3.78246,774,3.78942,-0.057305,0,3.78985,-2154.67,6.19072,-0.059296,0,6.191,12.6545,3.78246,0,6.19072,3.78246,774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131,1
1,132,-22.151,1.32104,0,22.1904,1135.8,5.5186,0.168646,0,5.52118,12.5412,3.80715,0,5.5186,3.80715,794,-22.151,1.32104,0,22.1904,1135.8,5.5186,0.168646,0,5.52118,12.5412,3.80715,0,5.5186,3.80715,794,-22.151,1.32104,0,22.1904,1135.8,5.5186,0.168646,0,5.52118,12.5412,3.80715,0,5.5186,3.80715,794,-22.151,1.32104,0,22.1904,1135.8,5.5186,0.168646,0,5.52118,12.5412,3.80715,0,5.5186,3.80715,794,-22.151,1.32104,0,22.1904,1135.8,5.5186,0.168646,0,5.52118,12.5412,3.80715,0,5.5186,3.80715,794,-22.151,1.32104,0,22.1904,1135.8,5.5186,0.168646,0,5.52118,12.5412,3.80715,0,5.5186,3.80715,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,132,1
1,133,3.1381,0.073692,0,3.13897,-297.355,6.02632,0.04835,0,6.02651,12.8423,3.83894,0,6.02632,3.83894,814,3.1381,0.073692,0,3.13897,-297.355,6.02632,0.04835,0,6.02651,12.8423,3.83894,0,6.02632,3.83894,814,3.1381,0.073692,0,3.13897,-297.355,6.02632,0.04835,0,6.02651,12.8423,3.83894,0,6.02632,3.83894,814,3.1381,0.073692,0,3.13897,-297.355,6.02632,0.04835,0,6.02651,12.8423,3.83894,0,6.02632,3.83894,814,3.1381,0.073692,0,3.13897,-297.355,6.02632,0.04835,0,6.02651,12.8423,3.83894,0,6.02632,3.83894,814,3.1381,0.073692,0,3.13897,-297.355,6.02632,0.04835,0,6.02651,12.8423,3.83894,0,6.02632,3.83894,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,133,1
1,134,3.29757,-6.58441,0,7.36399,-426.728,5.28317,0.077545,0,5.28374,12.7157,3.8122,0,5.28317,3.8122,802,3.29757,-6.58441,0,7.36399,-426.728,5.28317,0.077545,0,5.28374,12.7157,3.8122,0,5.28317,3.8122,802,3.29757,-6.58441,0,7.36399,-426.728,5.28317,0.077545,0,5.28374,12.7157,3.8122,0,5.28317,3.8122,802,3.29757,-6.58441,0,7.36399,-426.728,5.28317,0.077545,0,5.28374,12.7157,3.8122,0,5.28317,3.8122,802,3.29757,-6.58441,0,7.36399,-426.728,5.28317,0.077545,0,5.28374,12.7157,3.8122,0,5.28317,3.8122,802,3.29757,-6.58441,0,7.36399,-426.728,5.28317,0.077545,0,5.28374,12.7157,3.8122,0,5.28317,3.8122,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,134,1
